,Length,gencodeID,ensemblID,gene_type,Symbol,EntrezID,Class,meanExprs,NumTx,gencodeTx,passExprsCut,logFC,AveExpr,t,P.Value,adj.P.Val,B,region,type
ENSG00000135446.16,3168,ENSG00000135446.16,ENSG00000135446,protein_coding,CDK4,1019,InGen,3.828918919,15,"c(""ENST00000312990.10""; ""ENST00000257904.10""; ""ENST00000552713.5""; ""ENST00000549606.5""; ""ENST00000553237.5""; ""ENST00000546489.5""; ""ENST00000551888.5""; ""ENST00000547281.5""; ""ENST00000550419.5""; ""ENST00000551800.5""; ""ENST00000552254.5""; ""ENST00000551706.1""; ""ENST00000552388.1""; ""ENST00000552862.1""; ""ENST00000547853.1"")",TRUE,-0.055544676,3.609534178,-3.837496405,0.000147029,0.02968738,0.636821971,DLPFC,gene
ENSG00000177990.11,5646,ENSG00000177990.11,ENSG00000177990,protein_coding,DPY19L2,283417,InGen,4.431392679,9,"c(""ENST00000324472.8""; ""ENST00000541911.1""; ""ENST00000413230.6""; ""ENST00000439061.6""; ""ENST00000306389.7""; ""ENST00000541083.1""; ""ENST00000536494.5""; ""ENST00000538147.1""; ""ENST00000542209.1"")",TRUE,0.104063422,4.795264747,3.624659809,0.000331477,0.040367706,-0.282070825,DLPFC,gene
ENSG00000258168.5,6368,ENSG00000258168.5,ENSG00000258168,antisense,,NA,InGen,0.283310871,8,"c(""ENST00000549460.5""; ""ENST00000548687.5""; ""ENST00000548924.5""; ""ENST00000549616.5""; ""ENST00000549359.5""; ""ENST00000551438.5""; ""ENST00000547656.1""; ""ENST00000546836.1"")",TRUE,-0.169454591,0.832788394,-3.323213934,0.000982231,0.067188969,-0.843772007,DLPFC,gene
ENSG00000067715.13,6494,ENSG00000067715.13,ENSG00000067715,protein_coding,SYT1,6857,InGen,181.6246577,12,"c(""ENST00000393240.7""; ""ENST00000261205.8""; ""ENST00000457153.6""; ""ENST00000552074.5""; ""ENST00000549454.5""; ""ENST00000547046.5""; ""ENST00000549671.5""; ""ENST00000551304.5""; ""ENST00000552744.5""; ""ENST00000552624.5""; ""ENST00000446242.3""; ""ENST00000549559.2"")",TRUE,-0.055079467,10.6633912,-3.308117865,0.001035052,0.068897746,-1.785738806,DLPFC,gene
ENSG00000136040.8,9887,ENSG00000136040.8,ENSG00000136040,protein_coding,PLXNC1,10154,InGen,5.514947669,11,"c(""ENST00000258526.8""; ""ENST00000546733.1""; ""ENST00000551850.1""; ""ENST00000546659.1""; ""ENST00000549810.1""; ""ENST00000549217.5""; ""ENST00000550080.5""; ""ENST00000547057.5""; ""ENST00000551495.1""; ""ENST00000545312.1""; ""ENST00000549187.1"")",TRUE,0.076581514,6.004276252,4.684184734,4.00E-06,0.004265893,3.741618371,DLPFC,gene
ENSG00000139354.10,6799,ENSG00000139354.10,ENSG00000139354,protein_coding,GAS2L3,283431,InGen,0.941472504,9,"c(""ENST00000266754.9""; ""ENST00000547754.5""; ""ENST00000547739.1""; ""ENST00000550295.1""; ""ENST00000537247.5""; ""ENST00000539410.2""; ""ENST00000548113.1""; ""ENST00000548067.1""; ""ENST00000552854.1"")",TRUE,-0.132540317,1.495380183,-3.214618426,0.001425559,0.079508778,-1.179628313,DLPFC,gene
ENSG00000166046.10,6558,ENSG00000166046.10,ENSG00000166046,protein_coding,TCP11L2,255394,InGen,4.195576604,10,"c(""ENST00000553143.5""; ""ENST00000547153.5""; ""ENST00000299045.7""; ""ENST00000546625.5""; ""ENST00000553098.5""; ""ENST00000549906.5""; ""ENST00000551802.5""; ""ENST00000548428.1""; ""ENST00000551228.1""; ""ENST00000552690.1"")",TRUE,-0.103485106,4.78522884,-3.488471246,0.00054665,0.051314425,-0.735301262,DLPFC,gene
ENSG00000183160.8,3189,ENSG00000183160.8,ENSG00000183160,protein_coding,TMEM119,338773,InGen,1.167450701,4,"c(""ENST00000392806.3""; ""ENST00000549031.1""; ""ENST00000549447.1""; ""ENST00000547567.1"")",TRUE,-0.308740125,1.687838731,-3.778093566,0.000185179,0.032607334,0.590855282,DLPFC,gene
ENSG00000110876.9,2494,ENSG00000110876.9,ENSG00000110876,protein_coding,SELPLG,6404,InGen,2.836180195,3,"c(""ENST00000550948.1""; ""ENST00000388962.4""; ""ENST00000228463.6"")",TRUE,-0.295438328,2.520604928,-3.879866249,0.000124498,0.02790104,0.906963822,DLPFC,gene
ENSG00000204856.11,2753,ENSG00000204856.11,ENSG00000204856,protein_coding,FAM216A,29902,InGen,5.83289981,6,"c(""ENST00000377673.9""; ""ENST00000538285.6""; ""ENST00000548869.1""; ""ENST00000548449.1""; ""ENST00000546396.1""; ""ENST00000547539.1"")",TRUE,-0.05516376,4.391147017,-3.727511243,0.000224852,0.035265431,0.136984294,DLPFC,gene
ENSG00000123066.7,17290,ENSG00000123066.7,ENSG00000123066,protein_coding,MED13L,23389,InGen,8.870730349,10,"c(""ENST00000281928.7""; ""ENST00000552023.1""; ""ENST00000548784.1""; ""ENST00000552447.1""; ""ENST00000548694.1""; ""ENST00000552340.1""; ""ENST00000549786.1""; ""ENST00000549755.1""; ""ENST00000551197.1""; ""ENST00000548743.1"")",TRUE,0.028859506,7.361562448,3.104147626,0.002061023,0.090567432,-2.20503337,DLPFC,gene
ENSG00000110917.7,6723,ENSG00000110917.7,ENSG00000110917,protein_coding,MLEC,9761,InGen,14.09663659,5,"c(""ENST00000228506.7""; ""ENST00000412616.2""; ""ENST00000545525.5""; ""ENST00000535656.1""; ""ENST00000535413.1"")",TRUE,0.035481461,6.830222151,3.135481662,0.001858365,0.087176196,-2.06958513,DLPFC,gene
ENSG00000139719.9,7542,ENSG00000139719.9,ENSG00000139719,protein_coding,VPS33A,65082,InGen,1.818709494,9,"c(""ENST00000267199.8""; ""ENST00000543633.5""; ""ENST00000541169.1""; ""ENST00000536212.1""; ""ENST00000540669.1""; ""ENST00000544349.5""; ""ENST00000542790.1""; ""ENST00000542310.1""; ""ENST00000451053.2"")",TRUE,-0.04897392,4.131788238,-3.489828584,0.000543973,0.051314425,-0.637854616,DLPFC,gene
ENSG00000270048.1,263,ENSG00000270048.1,ENSG00000270048,sense_intronic,,NA,InGen,6.377014992,1,ENST00000602474.1,TRUE,0.109982736,0.770021038,3.303234498,0.001052695,0.069076781,-0.901919942,DLPFC,gene
ENSG00000269997.1,553,ENSG00000269997.1,ENSG00000269997,sense_intronic,,NA,InGen,7.020998731,1,ENST00000602988.1,TRUE,0.078778349,2.077324177,3.038609496,0.00255228,0.099555078,-1.737333705,DLPFC,gene
ENSG00000278266.1,2933,ENSG00000278266.1,ENSG00000278266,lincRNA,,NA,InGen,0.706840228,1,ENST00000617117.1,TRUE,-0.176674532,1.344202349,-3.996719961,7.81E-05,0.022099458,1.344036866,DLPFC,gene
ENSG00000060709.14,8536,ENSG00000060709.14,ENSG00000060709,protein_coding,RIMBP2,23504,InGen,9.30525249,5,"c(""ENST00000261655.8""; ""ENST00000540658.1""; ""ENST00000536632.1""; ""ENST00000535703.5""; ""ENST00000544568.2"")",TRUE,0.062063871,6.411653122,3.111165577,0.002013939,0.089820738,-2.108328634,DLPFC,gene
ENSG00000256064.1,415,ENSG00000256064.1,ENSG00000256064,lincRNA,,NA,InGen,2.272850176,1,ENST00000539532.1,TRUE,0.176322926,-0.19431469,3.663539828,0.000286542,0.039026647,0.092485504,DLPFC,gene
ENSG00000279146.1,1308,ENSG00000279146.1,ENSG00000279146,TEC,,NA,InGen,1.611491247,1,ENST00000623766.1,TRUE,0.14456658,0.940536222,4.108875101,4.94E-05,0.019289635,1.723417176,DLPFC,gene
ENSG00000204603.6,2562,ENSG00000204603.6,ENSG00000204603,lincRNA,LINC01257,116437,InGen,0.319773932,2,"c(""ENST00000376678.6""; ""ENST00000536191.1"")",TRUE,-0.291319713,0.355570304,-4.000667941,7.69E-05,0.022099458,1.250872117,DLPFC,gene
ENSG00000278291.1,4412,ENSG00000278291.1,ENSG00000278291,antisense,,NA,InGen,3.97347979,1,ENST00000610494.1,TRUE,-0.061629389,4.713918312,-3.348343156,0.00089983,0.063686089,-1.182315474,DLPFC,gene
ENSG00000122034.13,3001,ENSG00000122034.13,ENSG00000122034,protein_coding,GTF3A,2971,InGen,10.93186225,8,"c(""ENST00000381140.8""; ""ENST00000435781.5""; ""ENST00000419181.5""; ""ENST00000438571.5""; ""ENST00000466776.5""; ""ENST00000470606.5""; ""ENST00000493903.1""; ""ENST00000482655.2"")",TRUE,-0.04971423,5.336908315,-3.710211548,0.000240169,0.036102793,-0.044567233,DLPFC,gene
ENSG00000223460.1,1008,ENSG00000223460.1,ENSG00000223460,processed_pseudogene,GAPDHP69,NA,InGen,0.544744983,1,ENST00000425504.1,TRUE,0.166223701,-0.532382674,3.321666508,0.000987528,0.067188969,-0.943285445,DLPFC,gene
ENSG00000133104.12,6387,ENSG00000133104.12,ENSG00000133104,protein_coding,SPG20,23111,InGen,12.59236394,11,"c(""ENST00000438666.6""; ""ENST00000451493.5""; ""ENST00000355182.8""; ""ENST00000494062.2""; ""ENST00000491805.5""; ""ENST00000460126.5""; ""ENST00000475603.5""; ""ENST00000482146.1""; ""ENST00000495510.1""; ""ENST00000494703.1""; ""ENST00000476377.1"")",TRUE,-0.045903036,6.61908454,-3.403277579,0.000741591,0.058825072,-1.209790757,DLPFC,gene
ENSG00000226519.1,340,ENSG00000226519.1,ENSG00000226519,lincRNA,LINC00390,NA,InGen,2.593336915,1,ENST00000432331.1,TRUE,0.294850122,0.267488644,4.899042833,1.46E-06,0.002729704,4.600821125,DLPFC,gene
ENSG00000136167.13,5061,ENSG00000136167.13,ENSG00000136167,protein_coding,LCP1,3936,InGen,2.04434306,7,"c(""ENST00000398576.6""; ""ENST00000323076.6""; ""ENST00000469227.5""; ""ENST00000494531.1""; ""ENST00000416500.5""; ""ENST00000442275.1""; ""ENST00000460190.1"")",TRUE,-0.267266887,2.99998721,-3.808343769,0.000164714,0.030761569,0.601684337,DLPFC,gene
ENSG00000139679.15,4348,ENSG00000139679.15,ENSG00000139679,protein_coding,LPAR6,10161,InGen,2.263553975,9,"c(""ENST00000465365.6""; ""ENST00000464486.5""; ""ENST00000481832.5""; ""ENST00000462781.5""; ""ENST00000470937.1""; ""ENST00000378434.8""; ""ENST00000620633.4""; ""ENST00000345941.2""; ""ENST00000482024.1"")",TRUE,-0.185221946,3.085813816,-3.613535589,0.000345504,0.040367706,-0.07599621,DLPFC,gene
ENSG00000123191.14,9671,ENSG00000123191.14,ENSG00000123191,protein_coding,ATP7B,540,InGen,2.160196576,16,"c(""ENST00000634519.1""; ""ENST00000242839.8""; ""ENST00000448424.6""; ""ENST00000634810.1""; ""ENST00000344297.8""; ""ENST00000400366.5""; ""ENST00000634620.1""; ""ENST00000634296.1""; ""ENST00000400370.8""; ""ENST00000634844.1""; ""ENST00000634308.1""; ""ENST00000418097.7""; ""ENST00000466629.1""; ""ENST00000635406.1""; ""ENST00000482841.6""; ""ENST00000483772.1"")",TRUE,0.069875688,4.225898941,3.263352829,0.001207605,0.073324809,-1.386241429,DLPFC,gene
ENSG00000102554.13,3893,ENSG00000102554.13,ENSG00000102554,protein_coding,KLF5,688,InGen,1.0144173,5,"c(""ENST00000477333.5""; ""ENST00000539231.5""; ""ENST00000377687.5""; ""ENST00000476859.1""; ""ENST00000464404.2"")",TRUE,0.121097272,2.090638418,3.339671214,0.00092751,0.064637735,-0.85371779,DLPFC,gene
ENSG00000136111.12,6658,ENSG00000136111.12,ENSG00000136111,protein_coding,TBC1D4,9882,InGen,5.405401595,7,"c(""ENST00000377625.6""; ""ENST00000431480.6""; ""ENST00000377636.7""; ""ENST00000478591.1""; ""ENST00000493487.1""; ""ENST00000413735.1""; ""ENST00000488955.1"")",TRUE,-0.052416143,5.602258203,-3.180214294,0.001600768,0.08221277,-1.820514111,DLPFC,gene
ENSG00000152767.16,36228,ENSG00000152767.16,ENSG00000152767,protein_coding,FARP1,10160,InGen,4.980735021,42,"c(""ENST00000595437.5""; ""ENST00000627049.2""; ""ENST00000600648.1""; ""ENST00000319562.10""; ""ENST00000596580.2""; ""ENST00000376581.9""; ""ENST00000598389.5""; ""ENST00000601361.1""; ""ENST00000595817.5""; ""ENST00000427404.5""; ""ENST00000601656.5""; ""ENST00000602015.5""; ""ENST00000598698.5""; ""ENST00000599151.5""; ""ENST00000601762.5""; ""ENST00000595366.5""; ""ENST00000596545.5""; ""ENST00000602272.5""; ""ENST00000598346.5""; ""ENST00000602171.5""; ""ENST00000596613.5""; ""ENST00000601853.5""; ""ENST00000600032.5""; ""ENST00000596467.5""; 
""ENST00000595380.5""; ""ENST00000601133.5""; ""ENST00000593990.1""; ""ENST00000594657.1""; ""ENST00000457431.1""; ""ENST00000599040.5""; ""ENST00000602263.5""; ""ENST00000601009.1""; ""ENST00000593548.1""; ""ENST00000490389.1""; ""ENST00000600190.1""; ""ENST00000457029.3""; ""ENST00000423063.2""; ""ENST00000596256.1""; ""ENST00000597777.1""; ""ENST00000594346.1""; ""ENST00000600380.1""; ""ENST00000597596.1"")",TRUE,0.067494467,7.558057722,3.861097104,0.000134042,0.028602575,0.311929801,DLPFC,gene
ENSG00000228889.6,1771,ENSG00000228889.6,ENSG00000228889,lincRNA,UBAC2-AS1,100289373,InGen,0.438767297,2,"c(""ENST00000426037.6""; ""ENST00000445737.2"")",TRUE,0.150826708,-0.224000136,3.163048692,0.001695442,0.08375541,-1.336456357,DLPFC,gene
ENSG00000169508.6,1700,ENSG00000169508.6,ENSG00000169508,protein_coding,GPR183,1880,InGen,1.407048524,1,ENST00000376414.4,TRUE,-0.42891297,0.334646016,-3.643950815,0.000308412,0.04011692,0.101749009,DLPFC,gene
ENSG00000155463.12,4497,ENSG00000155463.12,ENSG00000155463,protein_coding,OXA1L,5018,InGen,5.634885638,13,"c(""ENST00000285848.9""; ""ENST00000612549.4""; ""ENST00000483939.6""; ""ENST00000604262.5""; ""ENST00000557299.5""; ""ENST00000473744.5""; ""ENST00000442110.5""; ""ENST00000431881.6""; ""ENST00000412791.5""; ""ENST00000495424.5""; ""ENST00000358043.5""; ""ENST00000556473.1""; ""ENST00000481218.1"")",TRUE,-0.043394095,4.835751979,-3.45228571,0.000622722,0.052958528,-0.863478005,DLPFC,gene
ENSG00000100884.9,5996,ENSG00000100884.9,ENSG00000100884,protein_coding,CPNE6,9362,InGen,8.419326632,19,"c(""ENST00000537691.5""; ""ENST00000397016.6""; ""ENST00000560356.5""; ""ENST00000558450.5""; ""ENST00000558995.5""; ""ENST00000559778.5""; ""ENST00000560761.5""; ""ENST00000557889.1""; ""ENST00000558541.5""; ""ENST00000558859.5""; ""ENST00000560092.5""; ""ENST00000559197.5""; ""ENST00000560828.5""; ""ENST00000560884.5""; ""ENST00000558795.1""; ""ENST00000559207.1""; ""ENST00000460657.1""; ""ENST00000557829.1""; ""ENST00000560845.1"")",TRUE,0.090777454,5.270546129,3.344524658,0.000911922,0.063935037,-1.268470214,DLPFC,gene
ENSG00000165410.14,7179,ENSG00000165410.14,ENSG00000165410,protein_coding,CFL2,1073,InGen,8.098117921,6,"c(""ENST00000298159.10""; ""ENST00000341223.7""; ""ENST00000554470.5""; ""ENST00000422678.2""; ""ENST00000555765.5""; ""ENST00000556161.1"")",TRUE,-0.074596764,6.200742733,-3.069478284,0.002308851,0.096144903,-2.21068258,DLPFC,gene
ENSG00000139865.16,8361,ENSG00000139865.16,ENSG00000139865,protein_coding,TTC6,319089,InGen,0.412735652,10,"c(""ENST00000556845.1""; ""ENST00000533625.5""; ""ENST00000553443.5""; ""ENST00000476979.5""; ""ENST00000267368.11""; ""ENST00000382320.4""; ""ENST00000478811.6""; ""ENST00000554555.1""; ""ENST00000555921.1""; ""ENST00000553887.1"")",TRUE,0.211587804,2.04138071,3.158368331,0.001722139,0.084570078,-1.391211042,DLPFC,gene
ENSG00000187790.10,8468,ENSG00000187790.10,ENSG00000187790,protein_coding,FANCM,57697,InGen,1.838083729,10,"c(""ENST00000556036.5""; ""ENST00000267430.9""; ""ENST00000542564.6""; ""ENST00000554030.1""; ""ENST00000556250.5""; ""ENST00000554809.5""; ""ENST00000555013.1""; ""ENST00000557110.1""; ""ENST00000555484.1""; ""ENST00000553551.1"")",TRUE,-0.060366879,4.147795916,-3.269074912,0.001184149,0.072333662,-1.349708698,DLPFC,gene
ENSG00000100490.9,6149,ENSG00000100490.9,ENSG00000100490,protein_coding,CDKL1,8814,InGen,2.767335719,11,"c(""ENST00000395834.5""; ""ENST00000525911.5""; ""ENST00000534267.5""; ""ENST00000216378.2""; ""ENST00000356146.5""; ""ENST00000542671.5""; ""ENST00000529347.1""; ""ENST00000528197.5""; ""ENST00000531052.1""; ""ENST00000530553.1""; ""ENST00000534566.1"")",TRUE,0.071398843,4.69832398,3.613528698,0.000345513,0.040367706,-0.307729171,DLPFC,gene
ENSG00000269906.1,668,ENSG00000269906.1,ENSG00000269906,sense_intronic,,NA,InGen,1.244042217,1,ENST00000602954.1,TRUE,0.16454825,-0.122049265,3.365805697,0.000846409,0.061592507,-0.77161841,DLPFC,gene
ENSG00000100519.11,7482,ENSG00000100519.11,ENSG00000100519,protein_coding,PSMC6,5706,InGen,8.196636486,19,"c(""ENST00000445930.6""; ""ENST00000555887.5""; ""ENST00000612399.4""; ""ENST00000458604.6""; ""ENST00000557240.5""; ""ENST00000554956.5""; ""ENST00000554952.5""; ""ENST00000553899.5""; ""ENST00000606149.5""; ""ENST00000554044.5""; ""ENST00000555339.5""; ""ENST00000556813.1""; ""ENST00000553798.5""; ""ENST00000557517.1""; ""ENST00000557085.1""; ""ENST00000555175.1""; ""ENST00000551328.2""; ""ENST00000557557.1""; ""ENST00000557632.1"")",TRUE,-0.028074356,6.24494827,-3.095850929,0.002117992,0.092085965,-2.13654557,DLPFC,gene
ENSG00000081181.7,2418,ENSG00000081181.7,ENSG00000081181,protein_coding,ARG2,384,InGen,5.260697003,4,"c(""ENST00000261783.3""; ""ENST00000557120.5""; ""ENST00000556491.1""; ""ENST00000557319.1"")",TRUE,-0.114211728,3.660058098,-3.454800864,0.00061713,0.052958528,-0.684941698,DLPFC,gene
ENSG00000072042.12,5518,ENSG00000072042.12,ENSG00000072042,protein_coding,RDH11,51109,InGen,11.55910528,11,"c(""ENST00000381346.8""; ""ENST00000553384.5""; ""ENST00000553578.5""; ""ENST00000428130.6""; ""ENST00000554731.1""; ""ENST00000554035.5""; ""ENST00000553816.5""; ""ENST00000557273.5""; ""ENST00000557726.1""; ""ENST00000557331.1""; ""ENST00000556692.1"")",TRUE,-0.036827074,6.289670247,-3.298128765,0.001071441,0.069508348,-1.518408173,DLPFC,gene
ENSG00000100626.16,10802,ENSG00000100626.16,ENSG00000100626,protein_coding,GALNT16,57452,InGen,3.255610052,10,"c(""ENST00000554858.1""; ""ENST00000554317.5""; ""ENST00000555920.5""; ""ENST00000337827.8""; ""ENST00000553471.6""; ""ENST00000448469.7""; ""ENST00000553669.1""; ""ENST00000553740.1""; ""ENST00000556677.1""; ""ENST00000556829.1"")",TRUE,0.06641844,5.1769148,3.170049646,0.001656222,0.082817808,-1.808736892,DLPFC,gene
ENSG00000080815.18,9947,ENSG00000080815.18,ENSG00000080815,protein_coding,PSEN1,5663,InGen,8.17419753,25,"c(""ENST00000557356.5""; ""ENST00000556864.5""; ""ENST00000556533.5""; ""ENST00000556951.5""; ""ENST00000557293.5""; ""ENST00000553719.5""; ""ENST00000553599.5""; ""ENST00000556011.5""; ""ENST00000394157.7""; ""ENST00000357710.8""; ""ENST00000324501.9""; ""ENST00000560005.6""; ""ENST00000555254.5""; ""ENST00000553447.6""; ""ENST00000554131.5""; ""ENST00000559361.5""; ""ENST00000557037.5""; ""ENST00000394164.5""; ""ENST00000556066.1""; ""ENST00000553855.5""; ""ENST00000555386.5""; ""ENST00000557511.5""; ""ENST00000406768.1""; ""ENST00000554995.1""; 
""ENST00000555867.1"")",TRUE,-0.063582975,6.519804612,-3.0536698,0.002430713,0.097911675,-2.286442374,DLPFC,gene
ENSG00000071246.10,6502,ENSG00000071246.10,ENSG00000071246,protein_coding,VASH1,22846,InGen,6.336248298,5,"c(""ENST00000167106.8""; ""ENST00000554237.1""; ""ENST00000556038.5""; ""ENST00000553518.1""; ""ENST00000554743.1"")",TRUE,-0.068554499,5.168405631,-3.399889393,0.000750545,0.058875928,-1.076550452,DLPFC,gene
ENSG00000165553.4,1884,ENSG00000165553.4,ENSG00000165553,protein_coding,NGB,58157,InGen,3.050698568,1,ENST00000298352.4,TRUE,0.165284363,3.33747883,4.282197174,2.38E-05,0.011859508,2.340679518,DLPFC,gene
ENSG00000140022.9,6675,ENSG00000140022.9,ENSG00000140022,protein_coding,STON2,85439,InGen,10.30128448,9,"c(""ENST00000555447.5""; ""ENST00000614646.4""; ""ENST00000553821.1""; ""ENST00000555284.1""; ""ENST00000267540.2""; ""ENST00000556280.1""; ""ENST00000555226.1""; ""ENST00000557055.5""; ""ENST00000554710.1"")",TRUE,0.102489231,6.128093119,3.91109083,0.000110029,0.026334409,0.601325863,DLPFC,gene
ENSG00000119698.11,4974,ENSG00000119698.11,ENSG00000119698,protein_coding,PPP4R4,57718,InGen,10.91140537,6,"c(""ENST00000556884.5""; ""ENST00000555690.5""; ""ENST00000304338.7""; ""ENST00000328839.3""; ""ENST00000553661.5""; ""ENST00000556470.1"")",TRUE,0.092273767,5.903372666,3.468564127,0.000587352,0.052532065,-0.92827185,DLPFC,gene
ENSG00000196136.16,5000,ENSG00000196136.16,ENSG00000196136,protein_coding,SERPINA3,NA,InGen,0.331286371,8,"c(""ENST00000485588.1""; ""ENST00000393080.8""; ""ENST00000555820.1""; ""ENST00000556388.1""; ""ENST00000467132.5""; ""ENST00000556968.2""; ""ENST00000482740.2""; ""ENST00000621603.1"")",TRUE,0.599982298,-2.751980294,3.097944515,0.002103481,0.091616642,-1.70795753,DLPFC,gene
ENSG00000227051.6,7775,ENSG00000227051.6,ENSG00000227051,protein_coding,C14orf132,56967,InGen,29.39301077,4,"c(""ENST00000555004.2""; ""ENST00000553764.1""; ""ENST00000556728.1""; ""ENST00000553782.1"")",TRUE,0.074915859,7.973119208,3.504717523,0.000515405,0.050645067,-0.971796571,DLPFC,gene
ENSG00000205476.8,17449,ENSG00000205476.8,ENSG00000205476,protein_coding,CCDC85C,317762,InGen,1.158330852,7,"c(""ENST00000380243.8""; ""ENST00000557769.5""; ""ENST00000557576.5""; ""ENST00000555822.5""; ""ENST00000554996.5""; ""ENST00000554877.1""; ""ENST00000556348.1"")",TRUE,0.079190699,4.422528482,3.122481035,0.001940107,0.088898751,-1.842629832,DLPFC,gene
ENSG00000036530.8,9352,ENSG00000036530.8,ENSG00000036530,protein_coding,CYP46A1,10858,InGen,4.759850496,7,"c(""ENST00000554611.5""; ""ENST00000261835.7""; ""ENST00000380228.6""; ""ENST00000554176.5""; ""ENST00000554917.5""; ""ENST00000556313.1""; ""ENST00000556822.1"")",TRUE,0.0659023,5.732986885,3.622104872,0.00033465,0.040367706,-0.395888637,DLPFC,gene
ENSG00000200279.1,72,ENSG00000200279.1,ENSG00000200279,snoRNA,SNORD114-10,767588,InGen,18.47758676,1,ENST00000363409.1,TRUE,-0.123034637,0.586529325,-3.1416395,0.001820767,0.086484657,-1.359102736,DLPFC,gene
ENSG00000199088.5,67,ENSG00000199088.5,ENSG00000199088,miRNA,MIR379,494328,InGen,1.235583615,1,ENST00000362218.5,TRUE,0.461955199,-3.648645557,3.751286251,0.000205299,0.034278814,-1.017444495,DLPFC,gene
ENSG00000166428.12,6874,ENSG00000166428.12,ENSG00000166428,protein_coding,PLD4,122618,InGen,0.487617509,6,"c(""ENST00000540372.5""; ""ENST00000392593.8""; ""ENST00000557573.1""; ""ENST00000472901.1""; ""ENST00000472702.1""; ""ENST00000553861.1"")",TRUE,-0.275155887,1.52633415,-4.00186238,7.65E-05,0.022099458,1.368767007,DLPFC,gene
ENSG00000185115.5,4838,ENSG00000185115.5,ENSG00000185115,protein_coding,NSMCE3,56160,InGen,3.195627649,1,ENST00000332303.5,TRUE,-0.060746666,4.190090983,-4.291863757,2.29E-05,0.011742669,2.287886001,DLPFC,gene
